Date,Location,Incident_Type,Vessel_Type,Casualties,Cargo_Loss,Country,Latitude,Longitude,Description
2017-09-17,Baltic Sea,Grounding,Cargo,8.0,Yes,UK,-24.573287605196448,42.53129443733252,Grounding involving a Cargo vessel in Baltic Sea.
2010-06-09,Pacific Ocean,Collision,Passenger,0.0,No,India,-59.74131932174266,109.53437796473457,Collision involving a Passenger vessel in Pacific Ocean.
2024-03-14,Mediterranean Sea,Grounding,Cargo,6.0,No,USA,-26.402575934839085,-38.684961165163315,Grounding involving a Cargo vessel in Mediterranean Sea.
2015-01-15,Atlantic Ocean,Piracy,Fishing,3.0,Yes,Norway,67.32296364788009,-96.74103678477306,Piracy involving a Fishing vessel in Atlantic Ocean.
2024-12-11,Baltic Sea,Capsizing,Cargo,2.0,Yes,UK,-37.744881143855594,-99.04937149394321,Capsizing involving a Cargo vessel in Baltic Sea.
2014-09-14,Atlantic Ocean,Capsizing,Passenger,12.0,No,China,-15.94469086273726,21.214729638029155,Capsizing involving a Passenger vessel in Atlantic Ocean.
2021-07-05,Indian Ocean,Capsizing,Passenger,12.0,No,Norway,-40.74488514717413,3.915304253026733,Capsizing involving a Passenger vessel in Indian Ocean.
2011-09-19,Indian Ocean,Fire/Explosion,Military,10.5,Yes,Singapore,55.021663033388464,91.57906293621016,Fire/Explosion involving a Military vessel in Indian Ocean.
2022-05-20,South China Sea,Grounding,Fishing,2.5,No,Singapore,29.516906792254147,-126.7865475905993,Grounding involving a Fishing vessel in South China Sea.
2024-11-02,South China Sea,Grounding,Military,7.5,Yes,China,-20.098716056760452,48.26538362882616,Grounding involving a Military vessel in South China Sea.
2010-04-28,Mediterranean Sea,Capsizing,Military,4.5,No,UK,-5.983136056090501,17.289330136430237,Capsizing involving a Military vessel in Mediterranean Sea.
2016-09-05,Mediterranean Sea,Grounding,Passenger,18.0,Yes,USA,41.54665064002258,-138.96687506712985,Grounding involving a Passenger vessel in Mediterranean Sea.
2023-10-21,Atlantic Ocean,Fire/Explosion,Military,7.5,Yes,UK,11.615024677807085,111.98064617727186,Fire/Explosion involving a Military vessel in Atlantic Ocean.
2022-08-29,Mediterranean Sea,Collision,Tanker,10.0,Yes,India,-24.889842617448394,30.615284184283666,Collision involving a Tanker vessel in Mediterranean Sea.
2021-08-10,Atlantic Ocean,Fire/Explosion,Passenger,18.0,Yes,UK,-36.524093354180415,120.14096995781256,Fire/Explosion involving a Passenger vessel in Atlantic Ocean.
2023-10-18,Indian Ocean,Capsizing,Cargo,9.0,Yes,Japan,-12.247447730271062,47.01238494171781,Capsizing involving a Cargo vessel in Indian Ocean.
2019-05-30,Pacific Ocean,Piracy,Fishing,2.5,No,USA,20.574387062370974,144.04468555545031,Piracy involving a Fishing vessel in Pacific Ocean.
2018-11-12,Baltic Sea,Grounding,Cargo,7.0,No,USA,-37.11061198698499,-15.50388699055162,Grounding involving a Cargo vessel in Baltic Sea.
2014-06-26,Mediterranean Sea,Grounding,Fishing,4.5,No,China,-51.160986429916576,-101.87117647966456,Grounding involving a Fishing vessel in Mediterranean Sea.
2014-06-27,Mediterranean Sea,Capsizing,Passenger,30.0,No,Norway,-1.4990331302120623,-45.76729392670296,Capsizing involving a Passenger vessel in Mediterranean Sea.
2017-11-05,Indian Ocean,Fire/Explosion,Military,6.0,Yes,UK,29.04299061413208,-72.74541675735553,Fire/Explosion involving a Military vessel in Indian Ocean.
2016-09-10,Pacific Ocean,Capsizing,Tanker,4.0,Yes,USA,13.386244148856917,88.91826225764856,Capsizing involving a Tanker vessel in Pacific Ocean.
2022-09-28,South China Sea,Piracy,Cargo,4.0,No,Japan,7.454491430330037,62.54700217396345,Piracy involving a Cargo vessel in South China Sea.
2024-01-20,South China Sea,Piracy,Passenger,18.0,No,Japan,-49.69128444399159,-7.296327566370309,Piracy involving a Passenger vessel in South China Sea.
2018-10-08,Indian Ocean,Fire/Explosion,Cargo,5.0,Yes,Germany,-13.475369585107522,-77.75479608947234,Fire/Explosion involving a Cargo vessel in Indian Ocean.
2023-03-02,Pacific Ocean,Fire/Explosion,Passenger,6.0,Yes,India,58.25524131359667,-133.99788961263275,Fire/Explosion involving a Passenger vessel in Pacific Ocean.
2016-09-18,Mediterranean Sea,Capsizing,Fishing,2.5,Yes,UK,-30.80102411481899,27.066363796756747,Capsizing involving a Fishing vessel in Mediterranean Sea.
2025-02-20,Pacific Ocean,Fire/Explosion,Tanker,12.0,No,Japan,13.594036546735381,-107.17202380703625,Fire/Explosion involving a Tanker vessel in Pacific Ocean.
2015-03-15,Atlantic Ocean,Grounding,Passenger,6.0,No,Singapore,-56.20891983106342,-137.8547144403155,Grounding involving a Passenger vessel in Atlantic Ocean.
2016-04-07,Indian Ocean,Capsizing,Military,7.5,No,Germany,2.855764019635984,164.30366663510705,Capsizing involving a Military vessel in Indian Ocean.
2015-03-07,Pacific Ocean,Capsizing,Military,7.5,Yes,UK,69.541011817494,32.171161375878455,Capsizing involving a Military vessel in Pacific Ocean.
2024-06-09,Atlantic Ocean,Collision,Passenger,18.0,Yes,USA,-11.192172381442319,172.83585110364896,Collision involving a Passenger vessel in Atlantic Ocean.
2013-01-02,South China Sea,Piracy,Military,1.5,No,Singapore,27.414016936723158,-126.89100802557432,Piracy involving a Military vessel in South China Sea.
2012-03-16,Pacific Ocean,Grounding,Tanker,4.0,No,Norway,53.49931092803209,18.12484970442685,Grounding involving a Tanker vessel in Pacific Ocean.
2018-04-12,South China Sea,Fire/Explosion,Passenger,21.0,No,USA,-58.53088429809923,137.41052691366326,Fire/Explosion involving a Passenger vessel in South China Sea.
2022-10-26,South China Sea,Collision,Fishing,3.0,No,USA,43.015240005032155,-173.72481784316105,Collision involving a Fishing vessel in South China Sea.
2015-12-12,Indian Ocean,Collision,Military,1.5,Yes,Norway,-31.918557526399475,-103.3757789635219,Collision involving a Military vessel in Indian Ocean.
2025-04-03,Baltic Sea,Fire/Explosion,Passenger,6.0,Yes,China,-17.31400796533446,-17.876879370317596,Fire/Explosion involving a Passenger vessel in Baltic Sea.
2015-07-07,South China Sea,Piracy,Military,7.5,No,India,-38.4445799953139,-36.368742609687956,Piracy involving a Military vessel in South China Sea.
2020-08-19,Atlantic Ocean,Collision,Cargo,4.0,Yes,UK,52.33074581880824,61.77252487982432,Collision involving a Cargo vessel in Atlantic Ocean.
2017-05-21,Baltic Sea,Piracy,Military,6.0,No,UK,54.50777822188405,-141.29976646512998,Piracy involving a Military vessel in Baltic Sea.
2014-11-20,Mediterranean Sea,Grounding,Tanker,14.0,Yes,Singapore,-54.97043236175385,6.384797235615622,Grounding involving a Tanker vessel in Mediterranean Sea.
2015-04-21,Indian Ocean,Grounding,Cargo,5.0,No,Norway,-40.14268832468471,85.57998383046106,Grounding involving a Cargo vessel in Indian Ocean.
2020-09-26,Indian Ocean,Grounding,Military,6.0,No,USA,8.467149098700474,-63.569462745644145,Grounding involving a Military vessel in Indian Ocean.
2023-09-05,Pacific Ocean,Capsizing,Tanker,8.0,No,Germany,-41.17535661850528,-152.73930940754437,Capsizing involving a Tanker vessel in Pacific Ocean.
2024-08-27,Mediterranean Sea,Capsizing,Tanker,6.0,Yes,China,2.921684524521808,-52.183633028933045,Capsizing involving a Tanker vessel in Mediterranean Sea.
2020-10-04,Pacific Ocean,Collision,Military,0.0,Yes,UK,-36.61548323977621,-46.717246698193605,Collision involving a Military vessel in Pacific Ocean.
2012-02-29,Mediterranean Sea,Capsizing,Cargo,6.0,Yes,USA,17.02163185300698,39.162912853614074,Capsizing involving a Cargo vessel in Mediterranean Sea.
2021-05-06,Mediterranean Sea,Grounding,Military,10.5,No,India,52.5549318257094,64.40180455316306,Grounding involving a Military vessel in Mediterranean Sea.
2010-08-06,South China Sea,Collision,Military,4.5,Yes,China,49.02146942093593,-53.80610526192879,Collision involving a Military vessel in South China Sea.
2019-11-08,South China Sea,Piracy,Cargo,3.0,No,India,60.97348019814686,57.18296082879124,Piracy involving a Cargo vessel in South China Sea.
2021-06-01,Pacific Ocean,Capsizing,Passenger,0.0,No,Singapore,0.8089143172566438,-117.45046002420962,Capsizing involving a Passenger vessel in Pacific Ocean.
2019-08-11,Baltic Sea,Piracy,Passenger,12.0,Yes,Norway,69.28348373645306,-124.18850848978555,Piracy involving a Passenger vessel in Baltic Sea.
2023-05-10,Mediterranean Sea,Collision,Tanker,12.0,No,Germany,-19.27360435810924,-74.1387767885534,Collision involving a Tanker vessel in Mediterranean Sea.
2015-02-21,Baltic Sea,Capsizing,Passenger,9.0,Yes,Singapore,50.948399595061986,65.70244374310371,Capsizing involving a Passenger vessel in Baltic Sea.
2023-10-14,Mediterranean Sea,Capsizing,Cargo,8.0,No,Germany,-18.95776894682644,178.9819397728793,Capsizing involving a Cargo vessel in Mediterranean Sea.
2023-12-14,Baltic Sea,Grounding,Passenger,24.0,Yes,India,-35.23478062477176,-39.2241362848325,Grounding involving a Passenger vessel in Baltic Sea.
2025-01-17,South China Sea,Piracy,Tanker,14.0,Yes,China,-55.23803626471282,45.39137056934214,Piracy involving a Tanker vessel in South China Sea.
2010-11-18,Atlantic Ocean,Fire/Explosion,Fishing,2.0,No,Norway,-32.987842333557744,103.10361646398013,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2010-04-07,Baltic Sea,Grounding,Fishing,2.0,No,Norway,56.14411536948799,-110.96728366800319,Grounding involving a Fishing vessel in Baltic Sea.
2023-06-15,Pacific Ocean,Fire/Explosion,Tanker,16.0,Yes,Norway,-41.32513482641895,22.96589725234719,Fire/Explosion involving a Tanker vessel in Pacific Ocean.
2013-10-28,Pacific Ocean,Collision,Cargo,6.0,Yes,UK,19.017039213028852,-166.8109376259561,Collision involving a Cargo vessel in Pacific Ocean.
2023-08-05,Pacific Ocean,Capsizing,Cargo,3.0,No,China,12.552368141656856,-173.1163562796982,Capsizing involving a Cargo vessel in Pacific Ocean.
2024-12-07,Pacific Ocean,Fire/Explosion,Cargo,8.0,Yes,USA,-54.599889112563936,-71.30873853675524,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2013-10-14,Mediterranean Sea,Collision,Fishing,5.0,No,India,-29.365115837004872,-35.919694282778096,Collision involving a Fishing vessel in Mediterranean Sea.
2025-11-06,Pacific Ocean,Fire/Explosion,Fishing,3.5,Yes,China,7.003413701081016,-31.17342796053009,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2017-02-05,Mediterranean Sea,Fire/Explosion,Passenger,6.0,No,India,-31.718039066124316,-110.77692497274697,Fire/Explosion involving a Passenger vessel in Mediterranean Sea.
2011-05-06,South China Sea,Fire/Explosion,Fishing,3.5,Yes,Norway,-5.629874970619909,-136.37911294405015,Fire/Explosion involving a Fishing vessel in South China Sea.
2025-04-29,Mediterranean Sea,Collision,Fishing,3.0,Yes,India,22.78845119916528,-55.86964295245633,Collision involving a Fishing vessel in Mediterranean Sea.
2016-06-28,Pacific Ocean,Capsizing,Cargo,4.0,No,Singapore,44.089975151473254,1.1667642181085967,Capsizing involving a Cargo vessel in Pacific Ocean.
2011-10-18,South China Sea,Capsizing,Fishing,2.0,No,Japan,47.38589119820709,99.70550563911934,Capsizing involving a Fishing vessel in South China Sea.
2011-09-29,Atlantic Ocean,Collision,Military,6.0,No,Singapore,-14.056591703533599,-46.38267649674748,Collision involving a Military vessel in Atlantic Ocean.
2010-02-16,South China Sea,Collision,Passenger,12.0,No,Japan,-25.160801683545273,112.84385334978151,Collision involving a Passenger vessel in South China Sea.
2018-05-24,South China Sea,Collision,Military,3.0,Yes,Norway,46.723165749461444,-71.41329249981342,Collision involving a Military vessel in South China Sea.
2013-07-26,Indian Ocean,Capsizing,Passenger,21.0,No,Norway,33.204070128433614,67.97499144729426,Capsizing involving a Passenger vessel in Indian Ocean.
2020-09-09,South China Sea,Grounding,Military,4.5,No,China,-50.170036289546225,-121.75400842233287,Grounding involving a Military vessel in South China Sea.
2021-07-07,Atlantic Ocean,Grounding,Passenger,15.0,No,Germany,-17.69018885061334,76.00278135617111,Grounding involving a Passenger vessel in Atlantic Ocean.
2012-08-16,Atlantic Ocean,Grounding,Passenger,15.0,No,Germany,28.461338276178566,-99.0697479091892,Grounding involving a Passenger vessel in Atlantic Ocean.
2021-03-07,Pacific Ocean,Grounding,Military,10.5,No,Norway,63.13479436845432,-86.84419940599123,Grounding involving a Military vessel in Pacific Ocean.
2011-06-09,Mediterranean Sea,Piracy,Cargo,13.0,No,China,-48.34015373578387,101.0463979589735,Piracy involving a Cargo vessel in Mediterranean Sea.
2011-11-04,Atlantic Ocean,Piracy,Passenger,18.0,No,India,60.33096937281152,159.50776193124227,Piracy involving a Passenger vessel in Atlantic Ocean.
2020-09-11,Pacific Ocean,Collision,Tanker,14.0,No,Singapore,30.46584153805918,-62.06934805415409,Collision involving a Tanker vessel in Pacific Ocean.
2015-04-26,Mediterranean Sea,Collision,Fishing,1.0,No,Germany,-5.9520985638573976,-34.87003431600303,Collision involving a Fishing vessel in Mediterranean Sea.
2018-07-21,Atlantic Ocean,Collision,Passenger,12.0,No,USA,18.44038497562103,19.93875450613038,Collision involving a Passenger vessel in Atlantic Ocean.
2021-06-29,Baltic Sea,Capsizing,Military,10.5,Yes,India,50.834246486719806,-83.82823338322152,Capsizing involving a Military vessel in Baltic Sea.
2024-07-15,Atlantic Ocean,Grounding,Passenger,30.0,Yes,India,-1.4732446784556856,118.48683172301628,Grounding involving a Passenger vessel in Atlantic Ocean.
2022-10-18,Indian Ocean,Piracy,Military,4.5,No,UK,66.50904774285901,-163.97120768096426,Piracy involving a Military vessel in Indian Ocean.
2024-06-27,Pacific Ocean,Piracy,Military,7.5,Yes,Germany,42.55573990619891,-43.995107333417366,Piracy involving a Military vessel in Pacific Ocean.
2014-08-22,Mediterranean Sea,Grounding,Cargo,3.0,No,Germany,51.051434920516485,-144.1917746742877,Grounding involving a Cargo vessel in Mediterranean Sea.
2018-02-07,Atlantic Ocean,Fire/Explosion,Tanker,16.0,No,Japan,-20.656782900169723,-171.331199435967,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2022-10-03,Indian Ocean,Piracy,Tanker,4.0,No,India,37.507098286155085,-178.51181412124657,Piracy involving a Tanker vessel in Indian Ocean.
2022-04-14,Mediterranean Sea,Capsizing,Passenger,12.0,Yes,USA,27.160602711505703,71.14582870286088,Capsizing involving a Passenger vessel in Mediterranean Sea.
2013-05-29,Indian Ocean,Capsizing,Cargo,3.0,No,USA,29.215014440224138,-116.65378764101209,Capsizing involving a Cargo vessel in Indian Ocean.
2022-04-13,Atlantic Ocean,Piracy,Fishing,3.0,No,UK,-37.73362175201389,-138.9734225417173,Piracy involving a Fishing vessel in Atlantic Ocean.
2025-01-28,Indian Ocean,Grounding,Cargo,9.0,No,China,52.42832061034602,-72.14416989244349,Grounding involving a Cargo vessel in Indian Ocean.
2013-02-17,South China Sea,Grounding,Passenger,24.0,No,USA,11.626769509447996,113.38423348577857,Grounding involving a Passenger vessel in South China Sea.
2016-11-11,Atlantic Ocean,Fire/Explosion,Fishing,1.5,Yes,Japan,48.01793179668533,12.652150530243432,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2020-05-17,South China Sea,Collision,Cargo,5.0,No,Norway,-6.126024909110278,77.24178432367705,Collision involving a Cargo vessel in South China Sea.
2014-04-02,Pacific Ocean,Capsizing,Cargo,6.0,Yes,Norway,32.14939282037547,-136.36409623327373,Capsizing involving a Cargo vessel in Pacific Ocean.
2024-03-25,Pacific Ocean,Capsizing,Military,7.5,Yes,Singapore,23.260418992837785,150.4542239856142,Capsizing involving a Military vessel in Pacific Ocean.
2012-10-30,Baltic Sea,Fire/Explosion,Military,6.0,Yes,Germany,6.28944519381173,-136.78843372742622,Fire/Explosion involving a Military vessel in Baltic Sea.
2010-08-05,Baltic Sea,Fire/Explosion,Military,9.0,Yes,Germany,53.738225981933425,170.57831626755183,Fire/Explosion involving a Military vessel in Baltic Sea.
2024-12-07,Atlantic Ocean,Capsizing,Military,12.0,No,Singapore,45.796918168722954,-58.33249256625412,Capsizing involving a Military vessel in Atlantic Ocean.
2022-01-14,Mediterranean Sea,Collision,Tanker,8.0,No,India,50.908139386904736,179.26806740616678,Collision involving a Tanker vessel in Mediterranean Sea.
2022-06-02,Baltic Sea,Grounding,Fishing,2.5,No,India,42.20255202357636,46.96076958707505,Grounding involving a Fishing vessel in Baltic Sea.
2022-01-06,Mediterranean Sea,Piracy,Passenger,12.0,No,UK,24.172310922063517,-80.55874608136095,Piracy involving a Passenger vessel in Mediterranean Sea.
2012-05-08,South China Sea,Collision,Cargo,6.0,Yes,Japan,37.056684411517395,5.221902944196643,Collision involving a Cargo vessel in South China Sea.
2020-11-19,Baltic Sea,Fire/Explosion,Military,10.5,Yes,China,10.653126671755189,-131.69776221550654,Fire/Explosion involving a Military vessel in Baltic Sea.
2013-05-07,Baltic Sea,Collision,Military,4.5,No,Singapore,56.84163728322879,-13.987219283514122,Collision involving a Military vessel in Baltic Sea.
2024-07-02,Mediterranean Sea,Capsizing,Cargo,5.0,Yes,Norway,59.325952553165635,-44.000952332360896,Capsizing involving a Cargo vessel in Mediterranean Sea.
2021-10-04,Baltic Sea,Capsizing,Tanker,26.0,No,Norway,43.3255525692818,-79.51779935982441,Capsizing involving a Tanker vessel in Baltic Sea.
2010-11-03,Indian Ocean,Fire/Explosion,Fishing,1.0,Yes,USA,6.088419320200259,-37.678720043483395,Fire/Explosion involving a Fishing vessel in Indian Ocean.
2024-09-07,Pacific Ocean,Fire/Explosion,Cargo,3.0,Yes,UK,-49.96472645442086,54.38177341404824,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2019-02-12,South China Sea,Piracy,Fishing,4.5,No,Japan,-27.204749880277745,-132.9329249565448,Piracy involving a Fishing vessel in South China Sea.
2019-02-14,Indian Ocean,Collision,Cargo,6.0,No,Singapore,42.20128840779317,-10.53835117068212,Collision involving a Cargo vessel in Indian Ocean.
2025-01-18,Pacific Ocean,Fire/Explosion,Fishing,2.5,Yes,UK,63.14987776180115,-141.69722393713272,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2018-04-17,Atlantic Ocean,Fire/Explosion,Tanker,12.0,Yes,Germany,43.10930509346686,73.60391674444162,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2023-02-23,Pacific Ocean,Grounding,Cargo,5.0,Yes,Singapore,50.38238058205134,-26.610312110068804,Grounding involving a Cargo vessel in Pacific Ocean.
2015-03-14,Mediterranean Sea,Fire/Explosion,Military,10.5,Yes,China,-23.18420576818155,35.480274160371664,Fire/Explosion involving a Military vessel in Mediterranean Sea.
2022-09-19,Indian Ocean,Grounding,Fishing,1.0,No,Japan,-7.109901018385152,-53.93207300289633,Grounding involving a Fishing vessel in Indian Ocean.
2013-06-28,South China Sea,Fire/Explosion,Military,3.0,Yes,China,66.0580657618907,117.28607868063091,Fire/Explosion involving a Military vessel in South China Sea.
2015-01-13,Baltic Sea,Fire/Explosion,Passenger,9.0,Yes,Norway,-5.807003597483451,63.91776435573581,Fire/Explosion involving a Passenger vessel in Baltic Sea.
2016-01-18,Indian Ocean,Grounding,Tanker,10.0,No,Germany,0.42795423435867264,-157.75048210642245,Grounding involving a Tanker vessel in Indian Ocean.
2014-07-27,South China Sea,Collision,Cargo,5.0,No,Norway,2.539244694419274,-162.84725995173983,Collision involving a Cargo vessel in South China Sea.
2025-02-03,Atlantic Ocean,Grounding,Fishing,2.0,No,USA,-21.700634968940662,75.33946480195385,Grounding involving a Fishing vessel in Atlantic Ocean.
2020-04-26,Mediterranean Sea,Collision,Tanker,2.0,No,UK,48.002104296262175,174.11513973955397,Collision involving a Tanker vessel in Mediterranean Sea.
2010-10-24,Atlantic Ocean,Grounding,Passenger,9.0,No,UK,43.453615967408226,-85.83682279527697,Grounding involving a Passenger vessel in Atlantic Ocean.
2014-07-28,Indian Ocean,Fire/Explosion,Passenger,27.0,Yes,Norway,13.312372188175019,-99.21052255122979,Fire/Explosion involving a Passenger vessel in Indian Ocean.
2021-05-11,South China Sea,Capsizing,Passenger,18.0,Yes,Japan,60.30143137879362,67.40262622378509,Capsizing involving a Passenger vessel in South China Sea.
2015-05-29,Pacific Ocean,Grounding,Fishing,3.0,No,Singapore,-24.032964126004032,121.3994137385103,Grounding involving a Fishing vessel in Pacific Ocean.
2013-10-30,Pacific Ocean,Fire/Explosion,Fishing,2.0,No,USA,45.41693316343586,-86.90367715601731,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2014-12-29,Pacific Ocean,Fire/Explosion,Passenger,15.0,No,Japan,65.29647639836963,-143.7935718088247,Fire/Explosion involving a Passenger vessel in Pacific Ocean.
2021-03-28,Pacific Ocean,Fire/Explosion,Tanker,2.0,Yes,India,4.648884646190908,-19.724953535498116,Fire/Explosion involving a Tanker vessel in Pacific Ocean.
2011-08-14,Mediterranean Sea,Capsizing,Cargo,4.0,Yes,Norway,14.557076210412887,-174.19851388473748,Capsizing involving a Cargo vessel in Mediterranean Sea.
2016-11-17,Mediterranean Sea,Collision,Passenger,18.0,No,Japan,0.7912450754134781,28.097283932095763,Collision involving a Passenger vessel in Mediterranean Sea.
2024-09-11,Pacific Ocean,Collision,Tanker,10.0,Yes,China,-32.36907096217931,71.47698172737955,Collision involving a Tanker vessel in Pacific Ocean.
2020-04-30,Atlantic Ocean,Fire/Explosion,Fishing,2.5,Yes,Germany,25.273055945762607,80.00653165058759,Fire/Explosion involving a Fishing vessel in Atlantic Ocean.
2010-05-07,South China Sea,Capsizing,Passenger,24.0,No,Japan,-6.127321721045874,-170.89935922800444,Capsizing involving a Passenger vessel in South China Sea.
2018-08-29,Baltic Sea,Capsizing,Fishing,3.0,Yes,Norway,-14.277878835320834,21.14378409115136,Capsizing involving a Fishing vessel in Baltic Sea.
2011-10-31,Baltic Sea,Capsizing,Tanker,12.0,No,UK,-54.632762029312474,76.91563830435683,Capsizing involving a Tanker vessel in Baltic Sea.
2017-10-02,Indian Ocean,Capsizing,Cargo,3.0,No,Singapore,-11.520096674704838,26.228404911032612,Capsizing involving a Cargo vessel in Indian Ocean.
2010-01-16,Baltic Sea,Fire/Explosion,Fishing,1.5,No,India,31.148852350105273,-36.03797014587147,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2016-08-17,Mediterranean Sea,Piracy,Fishing,3.5,No,Norway,-20.490191762963022,118.92311270134547,Piracy involving a Fishing vessel in Mediterranean Sea.
2015-08-29,Pacific Ocean,Grounding,Tanker,14.0,No,Germany,-33.70691241885462,70.38590988436061,Grounding involving a Tanker vessel in Pacific Ocean.
2022-04-06,Pacific Ocean,Collision,Tanker,10.0,Yes,India,-2.052320031160896,-15.505874364243454,Collision involving a Tanker vessel in Pacific Ocean.
2025-03-09,Indian Ocean,Collision,Passenger,9.0,No,UK,-57.68598501110248,-58.58788596130728,Collision involving a Passenger vessel in Indian Ocean.
2022-01-11,Atlantic Ocean,Capsizing,Military,4.5,Yes,Singapore,-21.747164101726305,-34.406492238636986,Capsizing involving a Military vessel in Atlantic Ocean.
2014-10-07,Indian Ocean,Grounding,Passenger,24.0,No,UK,6.4023531904441455,-72.95564168340158,Grounding involving a Passenger vessel in Indian Ocean.
2011-01-11,South China Sea,Fire/Explosion,Passenger,9.0,Yes,Japan,25.23910199932439,-44.878033155196135,Fire/Explosion involving a Passenger vessel in South China Sea.
2012-04-24,Indian Ocean,Grounding,Passenger,15.0,No,India,-41.227427087664886,134.42072951320847,Grounding involving a Passenger vessel in Indian Ocean.
2013-07-09,Atlantic Ocean,Fire/Explosion,Tanker,0.0,Yes,Germany,-50.57648849101813,-37.95650275264086,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2020-11-20,South China Sea,Piracy,Fishing,1.5,No,Norway,7.188949324767933,-160.11589299220705,Piracy involving a Fishing vessel in South China Sea.
2019-01-17,South China Sea,Fire/Explosion,Military,7.5,No,Germany,28.781678546341,-130.8972444126272,Fire/Explosion involving a Military vessel in South China Sea.
2025-12-01,Atlantic Ocean,Capsizing,Military,4.5,No,Germany,40.37937119514895,-56.906370448425875,Capsizing involving a Military vessel in Atlantic Ocean.
2015-07-27,Mediterranean Sea,Collision,Tanker,8.0,No,Singapore,69.1425801288097,114.62485554124123,Collision involving a Tanker vessel in Mediterranean Sea.
2022-02-08,Indian Ocean,Fire/Explosion,Cargo,6.0,No,India,-1.6373176155707014,-100.81891547473347,Fire/Explosion involving a Cargo vessel in Indian Ocean.
2013-08-21,Baltic Sea,Grounding,Fishing,2.0,Yes,USA,11.437141616569534,21.91275099675073,Grounding involving a Fishing vessel in Baltic Sea.
2023-06-11,Atlantic Ocean,Collision,Cargo,1.0,No,Japan,-36.05654845657453,8.745801287891226,Collision involving a Cargo vessel in Atlantic Ocean.
2018-06-18,Baltic Sea,Capsizing,Tanker,6.0,Yes,India,7.58092023966482,-117.05392328621957,Capsizing involving a Tanker vessel in Baltic Sea.
2023-10-07,Baltic Sea,Piracy,Tanker,14.0,No,Germany,51.573504699448094,-119.41724761435137,Piracy involving a Tanker vessel in Baltic Sea.
2017-08-27,Pacific Ocean,Capsizing,Tanker,18.0,Yes,Singapore,-35.73724769807238,179.55284885255026,Capsizing involving a Tanker vessel in Pacific Ocean.
2023-07-12,Pacific Ocean,Collision,Military,13.5,Yes,China,-12.675247882728478,-93.90551076723514,Collision involving a Military vessel in Pacific Ocean.
2012-05-18,Baltic Sea,Fire/Explosion,Military,10.5,Yes,China,7.827582237967576,-77.90683728668465,Fire/Explosion involving a Military vessel in Baltic Sea.
2025-12-18,Baltic Sea,Grounding,Military,6.0,Yes,Germany,-14.396801970483743,-89.65293602377025,Grounding involving a Military vessel in Baltic Sea.
2018-01-30,Indian Ocean,Grounding,Cargo,5.0,No,India,64.69585909306605,-115.58236826073743,Grounding involving a Cargo vessel in Indian Ocean.
2022-11-23,South China Sea,Fire/Explosion,Passenger,12.0,Yes,India,47.68001826709133,-146.7065791189515,Fire/Explosion involving a Passenger vessel in South China Sea.
2022-04-17,Baltic Sea,Capsizing,Cargo,2.0,No,Japan,-53.49563106511621,-71.59413451489175,Capsizing involving a Cargo vessel in Baltic Sea.
2017-01-31,Indian Ocean,Collision,Military,9.0,No,UK,17.358844449309473,172.67909580549815,Collision involving a Military vessel in Indian Ocean.
2015-09-10,Pacific Ocean,Fire/Explosion,Fishing,3.0,No,Singapore,-13.16272038018235,55.72449765366548,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2020-03-25,Baltic Sea,Fire/Explosion,Fishing,4.0,Yes,Germany,-19.671029616873135,71.95212742113259,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2015-05-02,Mediterranean Sea,Grounding,Passenger,27.0,Yes,UK,48.61895608905077,25.644720171026393,Grounding involving a Passenger vessel in Mediterranean Sea.
2020-06-10,Pacific Ocean,Fire/Explosion,Fishing,4.0,No,Germany,36.254926848103366,4.023614684019975,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2015-02-04,Atlantic Ocean,Grounding,Military,4.5,No,China,-40.342814126616226,101.73643745968536,Grounding involving a Military vessel in Atlantic Ocean.
2019-05-16,Mediterranean Sea,Fire/Explosion,Tanker,8.0,No,UK,51.20565661992937,-139.26359313349053,Fire/Explosion involving a Tanker vessel in Mediterranean Sea.
2015-10-04,Atlantic Ocean,Collision,Passenger,24.0,Yes,India,48.6156688518237,36.77002635515197,Collision involving a Passenger vessel in Atlantic Ocean.
2011-05-07,Mediterranean Sea,Collision,Cargo,7.0,No,Norway,-31.514319726105864,-114.34180203036831,Collision involving a Cargo vessel in Mediterranean Sea.
2012-08-13,South China Sea,Collision,Military,4.5,No,Japan,23.369398059805008,121.6342219690527,Collision involving a Military vessel in South China Sea.
